Date,CAN,CHI,FRA,GER,IND,ITA,JPN,RUS,UK,US
4/17/2018,2.25,3.99,1.252,0.826,7.585,2.239,0.256,7.56,1.679,2.83
4/18/2018,2.286,3.98,1.262,0.844,7.643,2.191,0.25,7.52,1.673,2.875
4/19/2018,2.32,3.845,1.313,0.909,7.696,2.283,0.256,7.49,1.762,2.914
4/20/2018,2.339,3.877,1.328,0.91,7.836,2.274,0.28,7.51,1.737,2.96
4/23/2018,2.355,3.875,1.349,0.949,7.94,2.293,0.283,7.55,1.796,2.977
4/24/2018,2.355,3.92,1.359,0.938,7.903,2.266,0.277,7.5,1.793,3
4/25/2018,2.372,3.91,1.36,0.944,7.923,2.285,0.28,7.53,1.783,3.032
4/26/2018,2.351,3.94,1.319,0.907,7.939,2.254,0.282,7.57,1.748,2.983
4/27/2018,2.321,3.96,1.3,0.884,7.95,2.251,0.275,7.54,1.705,2.959
4/30/2018,2.307,3.96,1.318,0.879,7.943,2.291,0.265,7.54,1.679,2.955
5/1/2018,2.341,3.96,1.306,0.886,7.935,2.29,0.258,7.54,1.67,2.968
5/2/2018,2.363,3.96,1.313,0.9,7.928,2.29,0.26,7.54,1.719,2.976
5/3/2018,2.325,3.978,1.289,0.858,7.937,2.258,0.26,7.6,1.665,2.948
5/4/2018,2.328,3.978,1.306,0.874,7.959,2.324,0.26,7.56,1.672,2.951
5/7/2018,2.327,3.97,1.295,0.854,7.891,2.294,0.26,7.56,1.672,2.952
5/8/2018,2.353,3.983,1.331,0.886,7.809,2.393,0.265,7.61,1.712,2.972
5/9/2018,2.394,4.01,1.338,0.885,7.931,2.396,0.265,7.6,1.725,3.006
5/10/2018,2.396,4.023,1.309,0.881,7.934,2.444,0.266,7.59,1.705,2.964
5/11/2018,2.378,4.021,1.311,0.876,7.936,2.395,0.265,7.56,1.711,2.97
5/14/2018,2.425,4.015,1.351,0.923,8.038,2.416,0.271,7.57,1.739,3.002
5/15/2018,2.484,4.021,1.369,0.953,8.109,2.452,0.276,7.6,1.773,3.072
5/16/2018,2.501,4.028,1.371,0.932,8.099,2.603,0.276,7.58,1.762,3.104
5/17/2018,2.52,4.029,1.398,0.964,8.083,2.612,0.284,7.57,1.81,3.115
5/18/2018,2.486,4.023,1.367,0.904,8.081,2.713,0.282,7.62,1.759,3.06
5/21/2018,2.493,4.021,1.376,0.856,8.077,2.878,0.279,7.61,1.742,3.058
5/22/2018,2.499,4.004,1.377,0.889,8.053,2.808,0.276,7.58,1.788,3.063
5/23/2018,2.443,3.997,1.371,0.845,8.1,2.86,0.267,7.55,1.719,2.993
5/24/2018,2.413,3.964,1.317,0.805,8.114,2.836,0.264,7.51,1.686,2.977
5/25/2018,2.347,3.971,1.295,0.749,8.026,2.85,0.259,7.54,1.613,2.931
5/28/2018,2.305,3.933,1.277,0.686,7.968,3.032,0.256,7.53,1.614,2.898
5/29/2018,2.19,3.923,1.256,0.619,7.98,3.447,0.253,7.57,1.507,2.79
5/30/2018,2.265,3.928,1.287,0.71,7.995,3.255,0.245,7.57,1.557,2.857
5/31/2018,2.246,3.935,1.226,0.665,8.017,3.09,0.255,7.58,1.535,2.86
6/1/2018,2.247,3.943,1.253,0.714,8.003,3.038,0.26,7.56,1.586,2.902
6/4/2018,2.277,3.95,1.282,0.745,8.08,2.929,0.265,7.56,1.594,2.944
6/5/2018,2.253,3.973,1.275,0.717,8.027,3.069,0.266,7.58,1.585,2.926
6/6/2018,2.308,3.976,1.359,0.783,8.094,3.178,0.27,7.59,1.668,2.974
6/7/2018,2.284,3.998,1.375,0.812,8.181,3.254,0.266,7.63,1.689,2.922
6/8/2018,2.323,4,1.362,0.771,8.14,3.356,0.261,7.68,1.681,2.948
6/11/2018,2.306,3.981,1.386,0.821,8.195,3.143,0.262,7.67,1.692,2.952
6/12/2018,2.298,3.977,1.382,0.816,8.188,3.194,0.27,7.685,1.68,2.964
6/13/2018,2.317,3.998,1.345,0.808,8.153,3.175,0.269,7.7,1.647,2.974
6/14/2018,2.27,3.989,1.284,0.781,8.17,3.122,0.256,7.7,1.605,2.935
6/15/2018,2.218,3.971,1.265,0.77,8.12,3.03,0.252,7.81,1.612,2.922
6/18/2018,2.202,3.959,1.285,0.774,8.092,2.98,0.253,7.9,1.616,2.917
6/19/2018,2.162,3.947,1.251,0.745,8.084,2.982,0.249,7.88,1.584,2.897
6/20/2018,2.184,3.916,1.256,0.748,8.051,2.99,0.266,7.77,1.603,2.937
6/21/2018,2.14,3.93,1.265,0.709,8.03,3.109,0.268,7.77,1.577,2.899
6/22/2018,2.124,3.933,1.278,0.712,8.07,3.062,0.26,7.76,1.612,2.895
6/25/2018,2.095,3.929,1.283,0.696,8.083,3.175,0.26,7.76,1.596,2.882
6/26/2018,2.105,3.936,1.311,0.711,8.111,3.199,0.263,7.83,1.597,2.877
6/27/2018,2.094,3.919,1.263,0.677,8.095,3.145,0.264,7.87,1.544,2.827
6/28/2018,2.134,3.92,1.248,0.668,8.178,3.102,0.26,7.86,1.558,2.84
6/29/2018,2.167,3.891,1.188,0.63,8.127,3.001,0.26,7.79,1.564,2.86
7/2/2018,2.153,3.822,1.167,0.622,8.117,2.975,0.257,7.81,1.544,2.871
7/3/2018,2.138,3.818,1.14,0.603,8.106,2.969,0.258,7.82,1.53,2.833
7/4/2018,2.163,3.841,1.158,0.628,8.107,2.961,0.252,7.82,1.564,2.842
7/5/2018,2.146,3.845,1.151,0.613,8.135,3.011,0.245,7.8,1.541,2.833
7/6/2018,2.129,3.825,1.15,0.619,8.141,3.031,0.245,7.8,1.542,2.824
7/9/2018,2.169,3.852,1.183,0.633,8.139,3.001,0.245,7.75,1.528,2.858
7/10/2018,2.15,3.848,1.184,0.649,8.146,3.038,0.249,7.74,1.567,2.867
7/11/2018,2.151,3.856,1.177,0.636,8.133,3.059,0.253,7.73,1.563,2.84
7/12/2018,2.15,3.857,1.159,0.634,8.089,3.038,0.252,7.72,1.556,2.849
7/13/2018,2.133,3.848,1.154,0.619,8.094,2.979,0.252,7.72,1.552,2.829
7/16/2018,2.138,3.847,1.186,0.635,8.085,2.977,0.249,7.74,1.559,2.856
7/17/2018,2.123,3.837,1.158,0.624,8.039,2.893,0.248,7.77,1.541,2.86
7/18/2018,2.149,3.831,1.164,0.625,8.054,2.92,0.252,7.81,1.518,2.875
7/19/2018,2.109,3.826,1.167,0.62,8.053,2.911,0.248,7.86,1.474,2.838
7/20/2018,2.175,3.815,1.206,0.651,8.115,2.975,0.246,7.86,1.508,2.895
7/23/2018,2.222,3.844,1.237,0.694,8.129,3.032,0.304,7.86,1.537,2.96
7/24/2018,2.225,3.882,1.219,0.672,8.11,3.055,0.31,7.85,1.541,2.95
7/25/2018,2.296,3.845,1.204,0.665,8.11,3.052,0.301,7.87,1.534,2.973
7/26/2018,2.292,3.858,1.222,0.676,8.1,3.072,0.319,7.87,1.547,2.982
7/27/2018,2.296,3.885,1.23,0.681,8.118,3.088,0.327,7.88,1.551,2.958
7/30/2018,2.299,3.864,1.274,0.726,8.123,3.127,0.344,7.87,1.613,2.975
7/31/2018,2.311,3.854,1.247,0.713,8.137,3.082,0.298,7.86,1.593,2.962
8/1/2018,2.369,3.84,1.293,0.747,8.047,3.135,0.351,7.86,1.635,3.004
8/2/2018,2.367,3.844,1.291,0.733,8.054,3.217,0.357,7.94,1.634,2.986
8/3/2018,2.353,3.84,1.252,0.682,8.082,3.223,0.354,7.94,1.592,2.951
8/6/2018,2.362,3.844,1.222,0.663,8.089,3.211,0.348,7.99,1.568,2.945
8/7/2018,2.371,3.829,1.236,0.684,8.1,3.206,0.345,7.98,1.587,2.977
8/8/2018,2.36,3.838,1.236,0.675,8.095,3.241,0.353,8.13,1.581,2.964
8/9/2018,2.334,3.874,1.226,0.659,8.074,3.212,0.356,8.26,1.574,2.929
8/10/2018,2.302,3.887,1.183,0.6,8.089,3.278,0.343,8.36,1.528,2.873
8/13/2018,2.302,3.903,1.202,0.594,8.119,3.375,0.334,8.43,1.534,2.877
8/14/2018,2.32,3.919,1.201,0.608,8.152,3.357,0.341,8.4,1.542,2.9
8/15/2018,2.269,3.93,1.186,0.585,8.162,3.447,0.34,8.51,1.51,2.864
8/16/2018,2.256,3.935,1.197,0.597,8.171,3.41,0.345,8.58,1.522,2.87
8/17/2018,2.268,3.96,1.187,0.582,8.157,3.416,0.343,8.73,1.524,2.864
8/20/2018,2.252,3.967,1.181,0.585,8.142,3.354,0.344,8.71,1.511,2.819
8/21/2018,2.258,3.956,1.196,0.609,8.127,3.288,0.336,8.65,1.552,2.842
8/22/2018,2.258,3.952,1.213,0.619,8.149,3.347,0.341,8.66,1.556,2.821
8/23/2018,2.26,3.953,1.206,0.619,8.17,3.379,0.341,8.72,1.552,2.828
8/24/2018,2.259,3.951,1.207,0.624,8.185,3.396,0.341,8.7,1.562,2.813
8/27/2018,2.298,3.952,1.235,0.659,8.19,3.416,0.335,8.68,1.563,2.846
8/28/2018,2.321,3.951,1.246,0.664,8.204,3.442,0.339,8.69,1.585,2.884
8/29/2018,2.321,3.937,1.268,0.69,8.17,3.394,0.342,8.73,1.619,2.886
8/30/2018,2.272,3.935,1.227,0.629,8.189,3.452,0.352,8.77,1.588,2.859
8/31/2018,2.228,3.924,1.224,0.617,8.289,3.5,0.352,8.74,1.573,2.86
9/3/2018,2.232,3.923,1.227,0.622,8.308,3.45,0.358,8.7,1.548,2.862
9/4/2018,2.235,3.934,1.223,0.645,8.349,3.343,0.357,8.86,1.575,2.898
9/5/2018,2.241,3.932,1.253,0.66,8.358,3.256,0.354,8.96,1.593,2.904
9/6/2018,2.232,3.928,1.224,0.637,8.388,3.24,0.347,9.16,1.569,2.878
9/7/2018,2.288,3.937,1.25,0.669,8.348,3.227,0.348,9.24,1.606,2.939
9/10/2018,2.286,3.957,1.24,0.694,8.409,3.11,0.351,9.23,1.616,2.935
9/11/2018,2.339,3.985,1.266,0.711,8.389,3.127,0.346,9,1.646,2.981
9/12/2018,2.335,3.995,1.248,0.689,8.363,3.143,0.342,8.88,1.632,2.964
9/13/2018,2.327,3.977,1.264,0.707,8.357,3.146,0.347,8.86,1.651,2.974
9/14/2018,2.345,3.982,1.299,0.721,8.351,3.174,0.347,8.88,1.67,3
9/17/2018,2.342,3.972,1.286,0.724,8.338,3.085,0.351,8.95,1.672,2.994
9/18/2018,2.388,3.984,1.305,0.749,8.326,3.004,0.351,8.89,1.707,3.057
9/19/2018,2.421,3.999,1.324,0.757,8.297,3.048,0.356,8.77,1.75,3.066
9/20/2018,2.421,3.966,1.316,0.742,8.285,3.073,0.371,8.73,1.723,3.065
9/21/2018,2.43,3.993,1.3,0.74,8.274,3.026,0.388,8.72,1.696,3.066
9/24/2018,2.45,4.02,1.332,0.769,8.3,3.109,0.391,8.68,1.763,3.089
9/25/2018,2.46,3.984,1.355,0.801,8.339,3.07,0.396,8.69,1.782,3.098
9/26/2018,2.416,3.969,1.34,0.782,8.313,3.03,0.389,8.71,1.74,3.048
9/27/2018,2.423,3.956,1.327,0.777,8.274,3.096,0.379,8.63,1.736,3.056
9/28/2018,2.427,3.963,1.309,0.728,8.276,3.315,0.388,8.61,1.717,3.065
10/1/2018,2.506,3.986,1.324,0.737,8.269,3.393,0.391,8.57,1.734,3.086
10/2/2018,2.464,4.008,1.295,0.688,8.312,3.525,0.389,8.53,1.686,3.061
10/3/2018,2.551,4.008,1.315,0.733,8.355,3.444,0.389,8.57,1.726,3.181
10/4/2018,2.559,4.008,1.356,0.777,8.418,3.468,0.42,8.77,1.805,3.187
10/5/2018,2.601,4.008,1.38,0.829,8.27,3.532,0.407,8.8,1.858,3.233
10/8/2018,2.585,3.952,1.38,0.793,8.273,3.679,0.41,8.89,1.811,3.231
10/9/2018,2.57,3.95,1.376,0.807,8.372,3.661,0.419,8.92,1.868,3.206
10/10/2018,2.535,3.93,1.394,0.812,8.309,3.643,0.415,8.9,1.882,3.174
10/11/2018,2.502,3.94,1.371,0.781,8.299,3.677,0.4,8.93,1.852,3.146
10/12/2018,2.499,3.901,1.369,0.76,8.28,3.667,0.405,8.84,1.813,3.167
10/15/2018,2.502,3.902,1.371,0.766,8.266,3.649,0.401,8.72,1.787,3.156
10/16/2018,2.502,3.935,1.353,0.757,8.239,3.578,0.405,8.65,1.768,3.163
10/17/2018,2.524,3.922,1.327,0.731,8.276,3.663,0.402,8.65,1.736,3.207
10/18/2018,2.499,3.919,1.341,0.693,8.279,3.779,0.406,8.68,1.706,3.177
10/19/2018,2.5,3.907,1.341,0.722,8.282,3.719,0.407,8.67,1.741,3.196
10/22/2018,2.485,3.898,1.337,0.712,8.253,3.644,0.411,8.59,1.696,3.2
10/23/2018,2.449,3.898,1.293,0.674,8.234,3.736,0.404,8.62,1.638,3.171
10/24/2018,2.442,3.875,1.288,0.676,8.198,3.789,0.389,8.65,1.63,3.111
10/25/2018,2.452,3.865,1.4,0.677,8.195,3.696,0.367,8.68,1.617,3.126
10/26/2018,2.394,3.858,1.354,0.641,8.204,3.635,0.362,8.7,1.569,3.077
10/29/2018,2.396,3.855,1.366,0.669,8.138,3.539,0.361,8.65,1.578,3.089
10/30/2018,2.454,3.847,1.379,0.654,8.151,3.664,0.367,8.67,1.572,3.119
10/31/2018,2.493,3.837,1.37,0.665,8.106,3.617,0.377,8.65,1.614,3.149
11/1/2018,2.481,3.833,1.375,0.679,8.052,3.566,0.383,8.66,1.621,3.134
11/2/2018,2.534,3.805,1.417,0.709,8.05,3.498,0.385,8.64,1.658,3.22
11/5/2018,2.517,3.855,1.405,0.698,8.01,3.521,0.386,8.655,1.667,3.201
11/6/2018,2.534,3.847,1.417,0.706,8,3.589,0.388,8.67,1.707,3.231
11/7/2018,2.538,3.835,1.433,0.715,8.008,3.537,0.386,8.73,1.707,3.237
11/8/2018,2.545,3.799,1.447,0.728,8.015,3.593,0.39,8.84,1.743,3.239
11/9/2018,2.507,3.799,1.418,0.68,8.023,3.593,0.384,8.94,1.677,3.186
11/12/2018,2.482,3.808,1.411,0.684,8.071,3.64,0.381,9.03,1.652,3.151
11/13/2018,2.457,3.803,1.426,0.688,8.028,3.653,0.373,9.07,1.716,3.141
11/14/2018,2.436,3.787,1.426,0.68,7.931,3.693,0.368,8.79,1.713,3.127
11/15/2018,2.389,3.768,1.417,0.647,8.012,3.682,0.362,8.78,1.606,3.11
11/16/2018,2.363,3.714,1.425,0.654,8.061,3.69,0.361,8.78,1.627,3.065
11/19/2018,2.357,3.654,1.453,0.663,8.028,3.75,0.346,8.79,1.599,3.063
11/20/2018,2.35,3.648,1.417,0.637,7.983,3.822,0.354,8.85,1.616,3.061
11/21/2018,2.361,3.662,1.417,0.664,7.945,3.704,0.345,8.81,1.605,3.065
11/22/2018,2.369,3.668,1.401,0.658,7.906,3.682,0.346,8.81,1.626,3.065
11/23/2018,2.339,3.665,1.379,0.626,7.906,3.682,0.342,8.89,1.587,3.046
11/26/2018,2.354,3.676,1.404,0.648,7.906,3.531,0.338,8.98,1.623,3.059
11/27/2018,2.338,3.691,1.396,0.637,7.91,3.544,0.339,8.93,1.628,3.059
11/28/2018,2.328,3.686,1.398,0.638,7.87,3.526,0.351,8.91,1.625,3.061
11/29/2018,2.304,3.663,1.382,0.619,7.749,3.468,0.332,8.79,1.617,3.032
11/30/2018,2.268,3.674,1.357,0.608,7.792,3.485,0.332,8.78,1.633,2.993
12/3/2018,2.236,3.67,1.363,0.6,7.808,3.411,0.326,8.69,1.565,2.966
12/4/2018,2.171,3.653,1.328,0.543,7.755,3.431,0.308,8.72,1.503,2.915
12/5/2018,2.135,3.622,1.334,0.559,7.671,3.359,0.316,8.78,1.534,2.917
12/6/2018,2.092,3.576,1.313,0.514,7.651,3.449,0.309,8.78,1.464,2.892
12/7/2018,2.075,3.564,1.336,0.526,7.604,3.378,0.319,8.72,1.46,2.858
12/10/2018,2.06,3.557,1.327,0.504,7.721,3.341,0.302,8.76,1.361,2.863
12/11/2018,2.081,3.544,1.351,0.493,7.714,3.341,0.306,8.76,1.396,2.879
12/12/2018,2.134,3.542,1.349,0.533,7.652,3.262,0.31,8.77,1.492,2.911
12/13/2018,2.159,3.566,1.372,0.55,7.631,3.232,0.315,8.77,1.511,2.913
12/14/2018,2.101,3.587,1.36,0.527,7.601,3.219,0.298,8.8,1.445,2.895
12/17/2018,2.042,3.621,1.378,0.53,7.628,3.223,0.296,8.83,1.46,2.857
12/18/2018,2.015,3.636,1.358,0.507,7.634,3.215,0.287,8.86,1.467,2.823
12/19/2018,1.961,3.638,1.361,0.502,7.534,3.071,0.298,8.85,1.491,2.762
12/20/2018,2.014,3.599,1.321,0.492,7.537,3.038,0.301,8.79,1.482,2.808
12/21/2018,2.027,3.599,1.348,0.518,7.542,3.082,0.318,8.8,1.529,2.788
12/24/2018,1.981,3.599,1.343,0.527,7.55,3.121,0.306,8.8,1.473,2.737
12/25/2018,1.985,3.605,1.353,0.518,7.544,3.092,0.29,8.81,1.476,2.751
12/26/2018,1.99,3.609,1.353,0.517,7.538,3.063,0.29,8.81,1.479,2.81
12/27/2018,1.994,3.59,1.344,0.505,7.527,3.034,0.291,8.78,1.518,2.774
12/28/2018,1.956,3.598,1.355,0.518,7.599,3.05,0.267,8.74,1.488,2.716
12/31/2018,1.965,3.565,1.358,0.528,7.569,3.053,0.257,8.77,1.507,2.686
1/1/2019,1.934,3.533,1.361,0.514,7.604,3.053,0.247,8.77,1.504,2.686
1/2/2019,1.902,3.5,1.314,0.441,7.602,3.005,0.236,8.77,1.436,2.633
1/3/2019,1.824,3.467,1.319,0.436,7.599,3.169,0.226,8.75,1.396,2.552
1/4/2019,1.93,3.467,1.349,0.486,7.636,3.188,0.226,8.7,1.477,2.668
1/7/2019,1.957,3.46,1.38,0.501,7.732,3.213,0.249,8.72,1.454,2.698
1/8/2019,1.968,3.465,1.389,0.503,7.58,3.285,0.264,8.68,1.484,2.73
1/9/2019,1.978,3.45,1.369,0.501,7.635,3.244,0.282,8.54,1.468,2.712
1/10/2019,1.986,3.456,1.351,0.481,7.634,3.236,0.27,8.48,1.483,2.746
1/11/2019,1.959,3.457,1.346,0.47,7.598,3.21,0.26,8.44,1.508,2.699
1/14/2019,1.964,3.451,1.33,0.462,7.588,3.185,0.253,8.47,1.499,2.706
1/15/2019,1.971,3.46,1.322,0.447,7.612,3.227,0.257,8.35,1.464,2.718
1/16/2019,1.995,3.46,1.322,0.465,7.649,3.129,0.252,8.32,1.509,2.727
1/17/2019,1.998,3.405,1.331,0.48,7.637,3.118,0.247,8.36,1.54,2.75
1/18/2019,2.036,3.41,1.354,0.501,7.637,3.084,0.251,8.36,1.556,2.788
1/21/2019,2.018,3.423,1.341,0.493,7.723,3.101,0.248,8.36,1.528,2.773
1/22/2019,1.97,3.437,1.322,0.472,7.669,3.1,0.241,8.38,1.526,2.741
1/23/2019,1.97,3.45,1.318,0.46,7.695,3.103,0.241,8.39,1.52,2.75
1/24/2019,1.932,3.451,1.274,0.413,7.665,3.029,0.245,8.36,1.461,2.716
1/25/2019,1.977,3.458,1.276,0.419,7.695,3.005,0.234,8.39,1.501,2.759
1/28/2019,1.963,3.47,1.293,0.434,7.69,3.008,0.231,8.41,1.46,2.748
1/29/2019,1.941,3.474,1.287,0.427,7.674,2.991,0.237,8.4,1.47,2.71
1/30/2019,1.913,3.456,1.27,0.413,7.628,2.966,0.238,8.37,1.457,2.678
1/31/2019,1.879,3.449,1.244,0.377,7.651,2.948,0.231,8.23,1.43,2.633
2/1/2019,1.959,3.449,1.267,0.4,7.633,3.071,0.2,8.26,1.449,2.684
2/4/2019,1.963,3.444,1.266,0.406,7.77,3.075,0.215,8.25,1.486,2.725
2/5/2019,1.939,3.439,1.268,0.403,7.728,3.141,0.208,8.24,1.436,2.704
2/6/2019,1.924,3.435,1.259,0.395,7.708,3.195,0.208,8.26,1.423,2.7
2/7/2019,1.877,3.43,1.256,0.348,7.652,3.284,0.22,8.32,1.388,2.657
2/8/2019,1.881,3.425,1.243,0.326,7.663,3.304,0.196,8.27,1.365,2.634
2/11/2019,1.903,3.42,1.276,0.361,7.71,3.224,0.201,8.32,1.385,2.654
2/12/2019,1.918,3.426,1.27,0.371,7.705,3.187,0.212,8.33,1.392,2.686
2/13/2019,1.935,3.43,1.262,0.361,7.655,3.121,0.221,8.39,1.389,2.709
2/14/2019,1.876,3.418,1.249,0.337,7.677,3.135,0.213,8.52,1.369,2.655
2/15/2019,1.895,3.41,1.269,0.338,7.728,3.144,0.201,8.48,1.38,2.664
2/18/2019,1.893,3.424,1.27,0.352,7.73,3.119,0.199,8.45,1.385,2.673
2/19/2019,1.89,3.452,1.258,0.347,7.731,3.141,0.195,8.51,1.4,2.636
2/20/2019,1.895,3.453,1.236,0.339,7.732,3.199,0.192,8.49,1.407,2.648
2/21/2019,1.924,3.452,1.243,0.367,7.732,3.176,0.187,8.54,1.417,2.695
2/22/2019,1.891,3.452,1.24,0.333,7.763,3.203,0.189,8.51,1.385,2.654
2/25/2019,1.895,3.48,1.245,0.352,7.762,3.135,0.197,8.49,1.503,2.668
2/26/2019,1.866,3.514,1.24,0.362,7.774,3.107,0.205,8.5,1.535,2.638
2/27/2019,1.915,3.517,1.258,0.391,7.816,3.195,0.209,8.56,1.596,2.686
2/28/2019,1.943,3.508,1.281,0.427,7.835,3.176,0.207,8.51,1.617,2.717
3/1/2019,1.938,3.51,1.291,0.438,7.799,3.147,0.221,8.49,1.6,2.759
3/4/2019,1.896,3.521,1.273,0.418,7.788,3.131,0.232,8.53,1.577,2.724
3/5/2019,1.88,3.542,1.27,0.417,7.776,3.106,0.234,8.55,1.582,2.719
3/6/2019,1.827,3.543,1.238,0.385,7.771,3.027,0.226,8.56,1.519,2.693
3/7/2019,1.763,3.54,1.19,0.325,7.771,2.937,0.219,8.54,1.466,2.641
3/8/2019,1.765,3.505,1.157,0.323,7.765,2.972,0.191,8.54,1.501,2.63
3/11/2019,1.755,3.491,1.162,0.328,7.77,3.026,0.198,8.54,1.493,2.641
3/12/2019,1.738,3.489,1.191,0.313,7.773,2.989,0.201,8.54,1.479,2.6
3/13/2019,1.766,3.49,1.178,0.326,7.782,3.007,0.188,8.54,1.521,2.625
3/14/2019,1.757,3.49,1.181,0.343,7.787,2.955,0.185,8.53,1.532,2.63
3/15/2019,1.716,3.488,1.162,0.342,7.776,2.953,0.191,8.52,1.517,2.591
3/18/2019,1.716,3.485,1.138,0.334,7.72,2.898,0.192,8.43,1.5,2.605
3/19/2019,1.728,3.485,1.147,0.348,7.753,2.951,0.183,8.43,1.477,2.618
3/20/2019,1.667,3.485,1.136,0.332,7.711,2.979,0.198,8.41,1.442,2.524
3/21/2019,1.668,3.5,1.073,0.284,7.701,2.912,0.176,8.35,1.355,2.539
3/22/2019,1.597,3.483,0.993,0.219,7.691,2.891,0.165,8.41,1.3,2.437
3/25/2019,1.55,3.441,0.995,0.201,7.64,2.929,0.153,8.33,1.283,2.405
3/26/2019,1.576,3.416,1,0.198,7.641,2.902,0.17,8.37,1.323,2.425
3/27/2019,1.532,3.405,0.951,0.152,7.647,2.878,0.17,8.39,1.337,2.381
3/28/2019,1.563,3.443,0.97,0.156,7.622,2.907,0.139,8.48,1.326,2.391
3/29/2019,1.617,3.404,0.985,0.165,7.626,2.9,0.145,8.52,1.337,2.407
4/1/2019,1.703,3.412,1.045,0.21,7.603,2.932,0.164,8.53,1.38,2.503
4/2/2019,1.667,3.44,1.023,0.188,7.58,2.938,0.174,8.54,1.337,2.472
4/3/2019,1.711,3.484,1.061,0.251,7.58,2.954,0.173,8.52,1.417,2.528
4/4/2019,1.7,3.54,1.03,0.221,7.66,2.934,0.182,8.55,1.413,2.513
4/5/2019,1.7,3.548,1.01,0.237,7.685,2.891,0.19,8.51,1.434,2.499
4/8/2019,1.735,3.555,1.002,0.238,7.742,2.906,0.172,8.46,1.431,2.52
4/9/2019,1.73,3.547,0.99,0.221,7.72,2.855,0.175,8.47,1.413,2.502
4/10/2019,1.682,3.585,0.979,0.212,7.725,2.833,0.166,8.4,1.406,2.465
4/11/2019,1.721,3.59,0.993,0.227,7.72,2.805,0.158,8.39,1.453,2.499
4/12/2019,1.783,3.592,1.058,0.296,7.714,2.824,0.167,8.42,1.514,2.562
4/15/2019,1.756,3.623,1.09,0.312,7.747,2.854,0.185,8.47,1.517,2.556
4/16/2019,1.783,3.692,1.104,0.315,7.734,2.879,0.191,8.5,1.519,2.592
4/17/2019,1.802,3.709,1.106,0.328,7.744,2.91,0.205,8.51,1.537,2.594
4/18/2019,1.766,3.702,1.056,0.268,7.753,2.886,0.187,8.52,1.51,2.56
4/22/2019,1.787,3.689,1.058,0.271,7.797,2.903,0.186,8.51,1.51,2.587
4/23/2019,1.75,3.722,1.085,0.284,7.788,2.961,0.181,8.54,1.539,2.569
4/24/2019,1.676,3.71,1.033,0.229,7.723,2.924,0.173,8.52,1.5,2.518
4/25/2019,1.705,3.743,1.063,0.236,7.755,2.973,0.185,8.54,1.474,2.534
4/26/2019,1.687,3.73,1.04,0.223,7.736,2.872,0.171,8.5,1.465,2.5
4/29/2019,1.723,3.723,1.053,0.249,7.733,2.867,0.169,8.43,1.476,2.527
4/30/2019,1.712,3.727,1.038,0.257,7.73,2.852,0.167,8.37,1.493,2.504
5/1/2019,1.703,3.72,1.043,0.255,7.713,2.847,0.165,8.385,1.463,2.502
5/2/2019,1.762,3.714,1.048,0.275,7.696,2.84,0.163,8.4,1.492,2.545
5/3/2019,1.765,3.707,1.034,0.27,7.701,2.85,0.161,8.37,1.52,2.53
5/6/2019,1.736,3.7,1.029,0.251,7.651,2.875,0.159,8.4,1.523,2.5
5/7/2019,1.685,3.67,1.01,0.208,7.661,2.919,0.16,8.38,1.461,2.448
5/8/2019,1.707,3.67,1,0.199,7.633,2.902,0.16,8.36,1.443,2.485
5/9/2019,1.68,3.67,1.016,0.194,7.641,2.957,0.165,8.38,1.439,2.453
5/10/2019,1.733,3.653,1.019,0.203,7.657,2.958,0.165,8.4,1.456,2.473
5/13/2019,1.665,3.64,1.001,0.17,7.612,2.973,0.168,8.41,1.422,2.403
5/14/2019,1.692,3.63,0.998,0.172,7.599,2.99,0.166,8.43,1.42,2.414
5/15/2019,1.668,3.63,0.965,0.138,7.602,2.994,0.163,8.39,1.389,2.377
5/16/2019,1.679,3.63,0.953,0.152,7.604,2.931,0.151,8.35,1.396,2.394
5/17/2019,1.689,3.621,0.952,0.137,7.609,2.925,0.158,8.28,1.361,2.393
5/20/2019,1.726,3.621,0.982,0.159,7.553,2.948,0.17,8.22,1.379,2.419
5/21/2019,1.762,3.654,1.009,0.184,7.563,2.9,0.165,8.16,1.401,2.428
5/22/2019,1.716,3.66,0.993,0.161,7.535,2.894,0.156,8.09,1.338,2.38
5/23/2019,1.641,3.67,0.976,0.126,7.502,2.902,0.15,8.15,1.279,2.322
5/24/2019,1.614,3.661,0.971,0.129,7.493,2.83,0.141,8.13,1.281,2.324
5/27/2019,1.6,3.661,0.952,0.097,7.448,2.911,0.144,8.12,1.283,2.31
5/28/2019,1.575,3.701,0.94,0.083,7.404,2.928,0.137,8.15,1.255,2.267
5/29/2019,1.58,3.66,0.905,0.066,7.373,2.878,0.115,8.19,1.229,2.262
5/30/2019,1.552,3.64,0.916,0.07,7.404,2.893,0.125,8.12,1.23,2.217
5/31/2019,1.488,3.64,0.881,0.036,7.295,2.884,0.107,8.12,1.211,2.133
6/3/2019,1.419,3.64,0.863,0.033,7.284,2.811,0.117,8.14,1.185,2.075
6/4/2019,1.476,3.64,0.831,0.025,7.311,2.768,0.106,8.06,1.228,2.121
6/5/2019,1.448,3.58,0.806,0.009,7.263,2.738,0.085,8.01,1.189,2.131
6/6/2019,1.459,3.59,0.747,-0.018,7.214,2.734,0.09,7.92,1.145,2.121
